created_at,clean_text,sentiment,subjectivity,polarity
Sat Nov 02 12:25:42 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:25:38 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:25:34 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:25:33 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:25:32 +0000 2019,silvers already rising back prices looks like 're gon na make bank selling monday/tuesday stil…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:25:25 +0000 2019,wished `` good luck `` inevitable gif well pl…,"Sentiment(polarity=0.35, subjectivity=0.8)",0.8,0.35
Sat Nov 02 12:25:18 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:25:15 +0000 2019,another great game deep space rush developed check,"Sentiment(polarity=0.125, subjectivity=0.46249999999999997)",0.46249999999999997,0.125
Sat Nov 02 12:25:14 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:25:11 +0000 2019,my g 's great weekend amp gl fut champs not scheduled stream today ... i smell something in…,"Sentiment(polarity=0.8, subjectivity=0.75)",0.75,0.8
Sat Nov 02 12:25:00 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:24:56 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:24:48 +0000 2019,i pick which think makes trophy one kind,"Sentiment(polarity=0.6, subjectivity=0.9)",0.9,0.6
Sat Nov 02 12:24:41 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:24:40 +0000 2019,fifa download pc,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:24:31 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:24:26 +0000 2019,nearly ... think going win trophy biggest game …,"Sentiment(polarity=0.16666666666666666, subjectivity=0.4000000000000001)",0.4000000000000001,0.16666666666666666
Sat Nov 02 12:24:25 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:24:17 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:24:09 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:24:08 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:24:07 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:24:02 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:24:00 +0000 2019,overwatch medievil,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:23:59 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:23:56 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:23:55 +0000 2019,winding roads dirt rally ️ …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:23:53 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:23:52 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:23:38 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:23:35 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:23:32 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:23:29 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:23:11 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:23:08 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:23:06 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:22:57 +0000 2019,congratulations brodie retallick player match metres made forward…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:22:55 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:22:52 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:22:45 +0000 2019,saving loads blastronauts new 'turbo edition mode 'save the colony coming amp …,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.45454545454545453,0.13636363636363635
Sat Nov 02 12:22:42 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:22:34 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:22:33 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:22:32 +0000 2019,kurt banned nyc chris banned the discord dodgers live unplayable game ea joke,"Sentiment(polarity=-0.22121212121212122, subjectivity=0.5333333333333333)",0.5333333333333333,-0.22121212121212122
Sat Nov 02 12:22:26 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:22:24 +0000 2019,hoping h1z1 minutes sooner make sure stop drop follow …,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.8888888888888888,0.5
Sat Nov 02 12:22:20 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:22:16 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:22:12 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:22:05 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:21:57 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:21:55 +0000 2019,retweet follow chance win fifa points console choice good luck htt…,"Sentiment(polarity=0.75, subjectivity=0.5)",0.5,0.75
Sat Nov 02 12:21:51 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:21:47 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning …,"Sentiment(polarity=0.65, subjectivity=0.575)",0.575,0.65
Sat Nov 02 12:21:42 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:21:35 +0000 2019,giveaway win 00 fifa points paypal value €100 rt follow tag friends x chance winning…,"Sentiment(polarity=0.8, subjectivity=0.4)",0.4,0.8
Sat Nov 02 12:21:34 +0000 2019,bucks -- -- -- -- rt good deal like like,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.6000000000000001,0.7
Sat Nov 02 12:21:33 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:21:30 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:21:29 +0000 2019,i pick which think makes trophy one kind,"Sentiment(polarity=0.6, subjectivity=0.9)",0.9,0.6
Sat Nov 02 12:21:17 +0000 2019,retweet follow chance win fifa points console choice good luck htt…,"Sentiment(polarity=0.75, subjectivity=0.5)",0.5,0.75
Sat Nov 02 12:21:11 +0000 2019,well 's fun i 'm tlou clips nrw game coming soon also dude end took lawl mall…,"Sentiment(polarity=-0.05000000000000002, subjectivity=0.30000000000000004)",0.30000000000000004,-0.05000000000000002
Sat Nov 02 12:21:06 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:21:05 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:21:03 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:20:58 +0000 2019,congratulations brodie retallick player match metres made forward…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:20:56 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:20:53 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:20:52 +0000 2019,we play ogc nice today happy starting,"Sentiment(polarity=0.4666666666666666, subjectivity=0.7000000000000001)",0.7000000000000001,0.4666666666666666
Sat Nov 02 12:20:43 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:20:42 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:20:39 +0000 2019,after huge game duane vermeulen mastercard player match rugby world cup final carries so…,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:20:37 +0000 2019,thoughts politano 's card case completed objectives also says requirements th…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:20:31 +0000 2019,selling k £10 dm interested legit get banned i know transfer bans tag any…,"Sentiment(polarity=0.25, subjectivity=0.5)",0.5,0.25
Sat Nov 02 12:20:30 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:20:14 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:20:12 +0000 2019,:00pm edt 🤑 500 cash prize elite free entry 🤑 eu v5 search destroy best …,"Sentiment(polarity=0.39999999999999997, subjectivity=0.3666666666666667)",0.3666666666666667,0.39999999999999997
Sat Nov 02 12:20:09 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:20:04 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:20:01 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:19:54 +0000 2019,overwatch medievil,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:19:52 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:50 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:47 +0000 2019,mads mikkelsen looks amazing how far come character models insane ... 🤩 …,"Sentiment(polarity=-0.09999999999999998, subjectivity=0.9666666666666667)",0.9666666666666667,-0.09999999999999998
Sat Nov 02 12:19:46 +0000 2019,yes,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:19:42 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:41 +0000 2019,what actual fuck i fake shot w maldini and the goal was offside,"Sentiment(polarity=-0.3, subjectivity=0.5666666666666667)",0.5666666666666667,-0.3
Sat Nov 02 12:19:35 +0000 2019,congratulations brodie retallick player match metres made forward…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:19:33 +0000 2019,after huge game duane vermeulen mastercard player match rugby world cup final carries so…,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:26 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:25 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:23 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:21 +0000 2019,congratulations brodie retallick player match metres made forward…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:19:19 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:19:18 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:16 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:19:12 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:06 +0000 2019,reversible cover ... 🤩 …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:19:05 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:19:02 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:19:01 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:18:58 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:18:57 +0000 2019,rate love weekend league 🤒,"Sentiment(polarity=0.5, subjectivity=0.6)",0.6,0.5
Sat Nov 02 12:18:54 +0000 2019,games getting weird stutter like lag idk whats causing net fine idk anyone else has…,"Sentiment(polarity=-0.027777777777777773, subjectivity=0.5)",0.5,-0.027777777777777773
Sat Nov 02 12:18:49 +0000 2019,there still room improvement developing,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:18:40 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:18:39 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:18:38 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:18:19 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:18:12 +0000 2019,a little teaser first skill goals compilation i 'll posting tomorrow pm aest lt 3,"Sentiment(polarity=0.03125, subjectivity=0.41666666666666663)",0.41666666666666663,0.03125
Sat Nov 02 12:18:08 +0000 2019,built play ddg auba finnish style,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:18:05 +0000 2019,welcome club politano,"Sentiment(polarity=0.8, subjectivity=0.9)",0.9,0.8
Sat Nov 02 12:18:04 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:18:03 +0000 2019,he scored points tough semi-final handre pollard player mat…,"Sentiment(polarity=-0.3888888888888889, subjectivity=0.8333333333333334)",0.8333333333333334,-0.3888888888888889
Sat Nov 02 12:18:01 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:17:58 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:17:50 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:17:41 +0000 2019,wow wow,"Sentiment(polarity=0.1, subjectivity=1.0)",1.0,0.1
Sat Nov 02 12:17:39 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:17:33 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:17:31 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:17:27 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:17:18 +0000 2019,cpl we looking serious players managers admins pm interested …,"Sentiment(polarity=-0.04166666666666666, subjectivity=0.5833333333333333)",0.5833333333333333,-0.04166666666666666
Sat Nov 02 12:17:10 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:17:07 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:17:04 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:17:01 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:17:00 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:16:59 +0000 2019,hi guys selling account m coins +300k club i accept mean payment i sell accoun…,"Sentiment(polarity=-0.3125, subjectivity=0.6875)",0.6875,-0.3125
Sat Nov 02 12:16:32 +0000 2019,reversible cover ... 🤩 …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:16:31 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:16:30 +0000 2019,i pick which think makes trophy one kind,"Sentiment(polarity=0.6, subjectivity=0.9)",0.9,0.6
Sat Nov 02 12:16:27 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:16:25 +0000 2019,who gets vote october 's potm vote,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:16:23 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:16:22 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:16:21 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:16:18 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:16:11 +0000 2019,after huge game duane vermeulen ＠mastercard player match rugby world cup final carries …,"Sentiment(polarity=1.850371707708594e-17, subjectivity=0.7666666666666666)",0.7666666666666666,1.850371707708594e-17
Sat Nov 02 12:16:10 +0000 2019,today rd placed host th placed local derby two in-fo…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:16:03 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
Sat Nov 02 12:16:01 +0000 2019,i pick which think makes trophy one kind,"Sentiment(polarity=0.6, subjectivity=0.9)",0.9,0.6
Sat Nov 02 12:15:59 +0000 2019,we finish weekend league -1 ... 🤙 great start weekend course lose last game fabinho scorin…,"Sentiment(polarity=0.13333333333333333, subjectivity=0.4055555555555556)",0.4055555555555556,0.13333333333333333
Sat Nov 02 12:15:58 +0000 2019,add cpatte12,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0
Sat Nov 02 12:15:54 +0000 2019,the player match – duane vermeulen the number dynamic physical relentless pr…,"Sentiment(polarity=0.0, subjectivity=0.15476190476190477)",0.15476190476190477,0.0
